id;river_full_name;river_dest;side;dest_from_end;length;watershed_area;10km_trib_amount;10km_trib_sum_len;lakes_amount;lakes_sum_area;table3_id;;;;;
Бассейн р. Бия;;;;;;;;;;;
1348;Карабулак;теряется ;;—;18;74;2;3;;;
1349;Кокпекты (Кокпектинка,Аксу, Клы-Соук-Булак);вдхр. Бухтарминское;(лв);—;236;9030;57;126;1;0.35;254-258
1350;без названия;Кокпекты;(лв);216;12;39;2;6;;;
1351;без названия;»;(пр);211;26;223;9;26;;;
1352;без названия;без названия № 1351;(лв);6;10;58;10;28;;;
1353;Карасу;Кокпекты;(лв);195;19;193;9;23;;;
1354;без названия;теряется;;—;14;74;5;25;;;
1355;без названия;Кокпекты;(лв);189;13;37;—;—;;;
1356;без названия;»;»;188;18;52;6;11;;;
1357;Шолак-Карасу;теряется ;;—;17;85;4;12;;;
1358;Карасу;Кокпекты;(пр);172;36;297;12;32;;;
1359;без названия;»;(лв);156;18;101;5;26;;;
1360;без названия;»;(пр);147;11;78;—;—;;;
1361;без названия;»;(лв);144;18;75;4;6;;;
1362;Кургуиль-Булак;»;»;142;23;153;31;80;;;259
1363;Карагалинка (Бол. Карагалы);»;»;124;22;105;18;60;;;
1364;Киши-Каргалинка;»;»;116;24;102;10;21;;;260
1365;Шеркес (Черкес, Бол. Кабанка);»;»;108;16;62;2;3;;;261
1366;Киндыкты;»;(пр);101;91;1220;31;115;;;
1367;Карымбайбулак;Киндыкты;(лв);61;17;130;5;14;;;
1368;Ашудасты;Карымбайбулак;»;2;21;80;5;21;;;
1369;Беректай;Киндыкты;»;44;17;162;4;25;;;
1370;без названия;»;»;39;12;62;2;6;;;
1371;без названия;»;(пр);24;19;95;4;11;;;
1372;без названия;без названия № 1371;(лв);2;12;19;—;—;;;
1373;без названия;Киндыкты;»;12;15;;—;—;;;
1374;Ручей Тынтек-Жара;Кокпекты;(пр);93;15;48;—;—;;;
1375;Т алды;»;(лв);85;22;172;24;75;;;262
1376;Шолакташ;Талды;(пр);8;18;197;19;42;;;
1377;Косагаш;Кокпекты;(лв);77;22;90;12;37;;;263
1378;Белый Камень;Косагаш;»;4;24;270;—;—;;;264
1379;Шигилек (Чегелек);Кокпекты;»;70;51;560;31;73;;;265.266
1380;без названия;Шигилек;»;48;16;—;9;14;;;
1381;Жолдыбай;сарыбулак;(пр);34;10;64;10;25;;;
1382;без названия;Жолдыбай;(лв);2;13;34;15;21;;;
1383;Талагай;Шигилек;(пр);20;19;90;6;17;;;
1384;без названия;Талагай;(лв);8;12;62;4;10;;;
1385;без названия;теряется;;—;12;62;—;—;;;
1386;Узынбулак;»;;—;14;28;1;1;;;
1387;Рукав Кокпектинка;»;;—;39;—;—;—;;;
1388;без названия;»;;—;10;—;—;—;;;
1389;Тасжира;»;;—;12;—;—;—;;;
1390;Рукав Аксу;вдхр Бухтарминское;;—;12;—;—;—;;;
1391;Тасжыра;теряется;;—;19;—;—;—;;;
1392;без названия;»;;—;19;—;—;—;;;
1393;Калгуты (Туранга);»;;—;62;652;15;45;1;0.4;267
1394;без названия;Калгуты;(пр);62;10;;10;39;;;
1395;Уртукбулак;»;(лв);62;10;35;4;10;;;
1396;Тесикия;»;»;38;25;74;6;18;;;
1397;Уртеньбулак;»;»;31;20;82;5;14;;;268
1398;Егинбулак (Эгинбулак, Куянча-Булак);Уртеньбулак;»;3;20;87;—;—;;;
1399;без названия;Калгуты;»;29;12;—;2;15;;;
1400;Кызылагаш (Кызыл-Агач);теряется;;—;19;62;4;10;;;
1401;Терсайрык (Терес-Айрык);»;;—;31;170;6;22;;;269
1402;Бол. Буконь (Буконь);вдхр Бухтарминское;(лв);—;161;3390;39;137;2;1.85;270-280
1403;Актасты;Бол. Буконь;»;161;31;253;24;80;;;
1404;Байбура;Актасты;(пр) ;14;11;62;17;44;;;
1405;Тайлакбулак;»;(лв);11;10;141;2;4;;;
1406;без названия;»;(пр);9;10;;—;—;;;
1407;Бокумбай;Бол. Буконь;»;161;15;54;9;20;;;
1408;Карбалапан;»;»;153;13;90;14;50;;;
1409;Матак;»;(лв);139;11;43;4;12;;;
1410;Жумба (Джумба);»;(пр);134;25;143;8;19;;;
1411;без названия;Жумба;(лв);10;11;26;2;5;;;
1412;Ильинка;»;»;5;10;;5;18;;;
1413;Кумовья;Бол. Буконь;»;124;15;64;8;18;;;
1414;Сидоровский Ключ;»;(пр);121;13;62;15;47;;;
1415;Буржбулак;»;»;111;18;68;11;17;;;281.282
1416;протока Тентек;»;»;2;79;470;—;—;;;
1417;протока Талменка;протока Тентека;;34;44;—;—;—;;;283-285
1418;Бектемир (Каменский);разбирается на орошение;;—;27;;7;23;;;286
1419;Гнилой Ключ (Ключинский);Бектемир;(лв);20;7,0;;—;—;;;287
1420;без названия;теряется;;—;21;123;3;11;;;
1421;Мал. Буконь;Бол. Буконь;(пр);87;55;320;16;62;;;288.289
1422;без названия;Мал. Буконь;(лв);12;10;29;—;—;;;
1423;Кулужун (Кулуджин, Кулуджун);Бол. Буконь;»;0,2;112;704;50;155;1;1.4;290-291
1424;Купырли;Кулужун;»;84;26;119;42;90;;;
1425;Коншубай;»;(пр);81;13;41;18;24;;;
1426;Аюкашкан;»;»;79;12;60;9;15;;;
1427;Байша (Байча);»;(лв);78;13;37;15;28;;;
1428;Талды;»;(пр);62;21;183;16;72;;;
1429;Лайлы;Кулужун;(лв);45;38;321;36;85;;;292
1430;Ручей Урузбайка (Калгарда, Урузбай, Караганда);теряется;;—;22;125;5;13;;;293.294
1431;Аксеновка;Урузбайка;(пр);82;16;43;6;8;;;295
1432;Жуандык;теряется;;—;23;74;11;13;;;296
1433;Еспе (Дмитровский, Эспе);»;;—;42;328;16;38;;;
1434;без названия;Еспе;(лв);20;12;23;2;3;;;
1435;Курчум;вдхр Бухтарминское;(пр);—;230;5890;108;359;30;6.15;297-301
1436;без названия;Курчум;»;215;10;46;4;6;;;
1437;Становая (Кузгунды, Сарымсакты);Курчум;(пр);201;28;139;L5;38;;;
1438;Хлебная (Тентексу);»;»;197;13;56;3;10;;;
1439;Пареночная (Карабулак);»;(лв);188;14;60;4;9;;;
1440;Путочная (Кундузды);»;(пр);185;29;359;26;70;;;
1441;Аша;Путочная;(лв);22;14;73;4;16;;;
1442;Еловка;»;»;13;12;63;6;10;;;
1443;Брусовая;Курчум;(пр);178;18;102;11;31;;;
1444;Сарная (Тар);»;(лв);174;16;80;17;37;;;
1445;Озерная;»;(пр);158;37;366;27;60;;;
1446;Поперечная (Киинбулак);Озерная;(лв);24;16;62;6;18;;;
1447;Граматушка;»;(пр);13;10;;5;8;;;
1448;Чаловка;»;»;10;21;94;13;25;;;
1449;Жангызбулак;»;(лв);5;11;36;5;14;;;
1450;Карашулак (Карачула);Курчум;»;153;11;33;9;24;;;
1451;Казачья;»;»;151;11;47;4;10;;;
1452;без названия;»;»;144;11;32;3;7;;;
1453;Теректы;»;(пр);140;16;98;10;24;;;
1454;без названия;Теректы;(лв);8;14;38;7;14;;;
1455;Кызылжар (Кызыл-Джар);»;»;5;12;29;—;—;;;
1456;Койшилик;Курчум;»;139;16;140;8;20;;;
1457;без названия;Койшилик;(пр);9;10;30;5;14;;;
1458;Каражол;»;»;8;12;59;11;34;;;
1459;Киинбулак;Курчум;»;136;11;21;4;7;;;
1460;Маралиха;»;»;120;57;809;35;92;;;
1461;Биркар;Маралиха;(лв);42;13;42;15;24;;;
1462;Ким-Кия (Карасаз);»;»;29;14;45;11;16;;;
1463;Рахманиха (Жалтырсу);»;(пр);13;17;76;17;26;;;
1464;Тополевка;»;(лв);7;20;161;34;74;;;
1465;Женишкеайрык (Байчетас Ключ, Женичке-Айрык);Тополевка;(пр);11;18;52;9;20;;;
1466;Кумурза;Маралиха;»;6;28;241;19;57;;;
1467;Агаш-Биит;Кумурза;(лв);25;10;24;1;5;;;
1468;Ушкаты;»;(пр);19;14;32;4;12;;;
1469;Балтаозек;»;(лв);19;14;44;3;13;;;
1470;Кумлорза;»;»;14;12;17;1;4;;;
1471;Караутколь;Маралиха;(пр);1;12;23;5;8;;;
1472;Киинсу;Курчум;»;107;36;218;21;60;;;
1473;Шитыгильды (Читыгильды);Киинсу;(лв);7;14;55;9;26;;;
1474;Бугуль (Актасты);»;»;4;12;21;2;3;;;
1475;Токбуринка (Атпасар);Курчум;(пр);90;18;47;7;14;;;
1476;Кыстав-Курчум (Кстаб-Курчум, Курчумбулак);»;(лв);89;32;346;16;55;;;
1477;Избасор;Кыстав-Курчум;»;20;10;22;1;5;;;
1478;Куансай;»;»;19;13;49;6;19;;;
1479;Жаман-Киинсу;Курчум;(пр);86;26;110;15;52;;;
1480;Буланда;»;»;81;39;363;14;52;;;
1481;Бурдыбай;Буланда;»;31;16;32;18;53;;;
1482;Бурлтугай;»;»;28;10;24;2;4;;;
1483;Кара-Айгыр;»;(лв);11;13;40;6;10;;;
1484;Танготар;Курчум;(пр);69;12;43;1;2;;;
1485;протока Теректы;»;»;36;31;—;—;—;;;302
1486;Шунабулак (Чунабулак);протока Теректы;»;25;12;37;2;8;;;303
1487;Коконь (Коконь-Булак);»;»;21;13;39;3;4;;;304.305
1488;Теректыбулак;»;»;18;23;112;4;12;;;
1489;Курган;Теректыбулак;»;9;11;33;2;5;;;
1490;Батпакбулак (Байтогус);протока Теректы;»;14;17;77;11;36;;;306
1491;протока Курчум;Курчум;(лв);6;11;—;—;—;;;
1492;Женишке (Дженишке);»;(пр);1;79;630;32;75;;;307-310
1493;Икаше;Женишке;(лв);67;10;—;4;5;;;
1494;Карабулак;»;(пр);55;13;75;23;55;;;
1495;Асусай;»;»;35;12;37;6;17;;;
1496;Караозек;»;»;2;19;202;6;20;;;
1497;без названия;теряется;»;—;12;46;2;2;;;
1498;Каинды (Сух. Каинда);вдхр Бухтарминское;(пр);—;36;270;22;78;;;311-313
1499;Имбетбулак;»;;—;6;32;9;15;;;314
1500;Каинды (Бол. Каинды);»;;—;58;604;70;200;;;315-317
1501;без названия;Каинды;(лв);41;11;33;8;15;;;
1502;ручей Козлов;»;»;39;10;—;4;15;;;
1503;Мал. Каинды;»;»;16;30;159;21;57;;;
1504;Сыркебулак;Мал. Каинды;»;6;13;40;11;28;;;
1505;Поперечная;Каинды;»;3;20;105;14;45;;;318
1506;Керегетас (Макпал);вдхр Бухтарминское;(пр);—;11;23;3;5;;;319
1507;Шортан (Чортан, Чертан-Булак);теряется;;—;7;27;4;3;;;320
1508;Черкашин Ключ;вдхр Бухтарминское;(лв);—;21;97;8;18;;;
1509;без названия;Черкашин Ключ;(пр);0.2;13;;1;1;;;
1510;Песчанка;вдхр Бухтарминское;(лв);—;20;266;10;31;;;
1511;Аша;Песчанка;»;3;12;179;5;15;;;
1512;Кок-Пастау;Аша;»;6;21;;17;52;;;
1513;Кулажурга (Кула-Джурга);Вдхр Бухтарминское;(пр);—;11;109;2;7;;;321
1514;Шумар (Чумар);Кулажурга;(лв);11;10;—;4;5;;;
1515;Кесык;»;»;11;11;—;7;7;;;
1516;Соясу;»;»;3;12;—;19;40;;;322
1517;Канай (Канайка);вдхр Бухтарминское;(пр);—;23;66;11;29;;;
1518;Акшока (Ак-Чока);»;(лв);—;10;87;6;15;;;
1519;Маелды;»;(пр);—;15;35;10;18;;;323-326
1520;Нарым;»;»;—;69;2040;7;35;;;
1521;Шуршутсу (Чурчутсу);Нарым;(лв);62;20;62;3;5;;;
1522;без названия;теряется;;—;10;22;1;8;;;
1523;Таловка;Нарым;(пр);59;17;87;8;25;;;
1524;Маймыр;»;(лв);56;26;115;12;42;;;327
1525;Верх. Теректа;»;»;43;21;62;3;10;;;328
1526;Березовка;»;(пр);41;19;178;15;51;;;
1527;без названия;Березовка;(лв);2;11;—;—;—;;;329
1528;Теректа (Средняя Теректа);Нарым;»;39;28;56;3;13;;;
1529;Мал. Нарымка;Нарым;(пр);27;34;523;9;26;;;330.331
1530;Строкатовка;Мал. Нарымка;»;34;11;48;8;26;;;
1531;Кузьмин Ключ;Мал. Нарымка;(лв);34;12;38;6;18;;;
1532;Максиха;»;»;27;12;122;15;45;;;332
1533;Солоновка (Нарым);»;(пр);7;27;189;19;70;;;333
1534;Поперечный Ключ (Пахотный ключ);Солоновка;»;7;10;45;6;18;;;
1535;Нижн. Теректа;Нарым;(лв);17;33;130;3;5;;;334
1536;Балгын (Балгынь);»;»;5;36;154;19;60;;;335.336
1537;Сурок Черная (Сурка);Вдхр Бухтарминское;(пр);—;21;124;14;44;;;
1538;Аю-Аткан (Кок-Терек);»;(лв);—;15;45;4;15;;;337
1539;Ключ Мастак (Саунчад, Суук-Чад);»;»;—;15;57;10;23;;;338
1540;Хайрузовка;»;(пр);—;20;190;11;35;;;339
1541;Дровяной;теряется;;—;12;38;5;12;;;
1542;Кельта;»;;—;13;47;3;9;;;
1543;Ширкаин (Чиркаин);Хайрузовка;(пр);12;20;106;20;44;;;340
1544;Кудасека;вдхр. Бухтарминское;»;—;14;36;8;24;;;
1545;Жанатал (Лотошная, Чуртутсу);»;»;—;30;152;21;75;;;
1546;Тускаинский;»;»;—;12;53;7;13;;;
1547;Ближний Ключ;вдхр Бухтарминское;(пр);—;13;42;12;27;;;
1548;Таволжанка;»;»;—;19;132;9;25;;;
1549;Саркрама;Таволжанка;»;3;13;54;1;2;;;
1550;без названия;Саркрама;»;4;10;22;—;—;;;
1551;Черемшанка;вдхр Бухтарминское;»;—;22;319;7;12;;;342
1552;Пашенная;Черемшанка;;18;11;186;2;6;;;
1553;Нестеров Ключ;»;(лв);14;13;75;9;30;;;
1554;Солоновка;»;(пр);12;16;15;5;12;;;343
1555;Мокрая Погорелка (Погорельная);вдхр Бухтарминское;(лв);—;16;81;27;68;;;
1556;Долинка;вдхр Бухтарминское;(пр);—;3;17;—;—;;;344
1557;Войлочевка;»;(лв);—;34;336;22;89;;;345
1558;Комсомольская;Войлочевка;»;21;12;41;9;21;;;
1559;Кадырбай;»;»;8;19;98;20;57;;;346
1560;Кашама;вдхр Бухтарминское;»;—;23;169;26;70;;;
1561;Каратсойган;Кашама;»;1;11;23;4;9;;;
1562;Шавунтай (Чавунтай);вдхр Бухтарминское;(пр);—;11;29;8;12;;;
1563;Жимбулак;»;(лв);—;10;42;6;24;;;347
1564;Картобай (Обухово);»;»;—;12;38;2;6;;;348
1565;Бухтарма;»;(пр);—;336;12660;222;798;295;34,8;249-363
1566;Шиндогатуй (Чиндогатуй);Бухтарма;»;309;34;—;—;—;;;
1567;Алгыжанбулак (Чандоге-Булак);Шиндогатуй;»;2;18;104;18;43;;;
1568;без названия;Бухтарма;(лв);308;10;;5;12;;;
1569;Курту;»;»;283;14;98;30;68;;;
1570;Тау-Текели;»;»;275;11;95;15;47;;;
1571;Арчетинка;»;»;273;19;87;12;30;;;
1572;Семишиха;»;»;270;11;37;5;11;;;
1573;Калмачиха;»;»;259;35;412;35;105;70;4,74;
1574;Фомина;Калмачиха;»;10;14;128;12;40;;;
1575;без названия;»;»;4;10;39;;18;;;
1576;без назввания;Бухтарма;(пр);257;11;33;4;7;;;
1577;Белая Берель (Берель);»;»;253;57;1050;16;43;59;10,4;364.365
1578;Мал. Кокколь;Белая Берель;»;54;13;—;6;21;;;
1579;Итольгон;»;»;42;13;38;1;4;;;
1580;Черная Берель;»;»;28;20;270;4;14;;;
1581;Мал. Черная Берель;Черная Берель;(пр);20;14;45;4;8;;;
1582;Бол. Черная Берель;»;(лв);20;24;87;3;8;;;
1583;Аракан;»;(пр);16;10;63;6;13;;;
1584;Арасан;Бел. Берель;(лв);27;19;115;10;35;1;1.4;
1585;Язовая;»;(пр);10;33;192;14;50;1;1.8;
1586;без названия;»;(лв);6;12;42;—;—;;;
1587;Сахатушка;Бухтарма;(пр);245;10;69;9;23;;;
1588;Фадиха;»;»;241;16;113;11;33;;;
1589;Урыль;»;(лв);235;14;166;10;56;;;366
1590;Протока без названия;»;(пр);201;13;—;—;—;;;
1591;Коктерек;»;(лв);195;10;36;—;—;;;
1592;Черновая;»;(пр);194;34;533;22;64;;;367
1593;Караарык;Черновая;»;34;23;96;14;28;;;
1594;Архиповка;»;»;11;18;49;—;—;;;
1595;Тихая;»;(лв);12;23;139;—;—;;;
1596;Быструшка;Тихая;(пр);8;14;49;—;—;;;
1597;Каменушка;Бухтарма;»;179;20;115;9;26;;;368
1598;Кауриха;;»;160;17;101;10;31;;;369
1599;Сарымсакты (Сагорная);»;(лв);149;43;634;11;52;;;370
1600;протока Kapacv (Катонка);Сарымсакты;(пр);15;13;—;—;—;;;
1601;Ушкунгый;теряется;;—;12;32;5;12;;;371
1602;Ак-Джар (Солонечная);Сарымсакты;(лв);15;13;54;3;8;;;372.373
1603;Шавунбулак (Чавунбулак, Чабундыбулак, Чибындыбулак);Сарымсакты;(лв);12;10;16;;;;;
1604;Саралка;»;»;9;16;57;5;20;;;
1605;Унго;»;»;3;20;39;4;10;;;
1606;Медведка;Унго;(лв);3;19;161;5;29;;;
1607;без названия;Медведка;(пр);7;3,8;12;—;—;;;
1608;Маралиха;оэ. Маралье;;—;18;80;6;22;;;
1609;Белая;Бухтарма;(пр);143;71;1130;54;140;2;2,06;
1610;Саничево (Кокжота);Белая;»;59;15;71;17;30;;;
1611;Лукина;»;»;37;28;309;34;65;;;
1612;Таскурке;Лукина;(лв);21;18;57;11;21;;;
1613;Талдыбулак;»;»;18;18;64;11;18;;;
1614;Шокуес (Шубарагаш);»;(пр);10;18;59;8;17;;;
1615;Поскача;Белая;»;25;16;115;13;18;;;
1616;Нижн. Поскача (Каинуес);Поскача;(лв);2;17;63;11;19;;;
1617;Чаловка;Белая;(пр);16;13;80;7;20;;;
1618;Саврасовка;Чаловка;»;1;12;31;8;18;;;
1619;Пашенная;Белая;(лв);12;13;45;3;10;;;
1620;Коробнха;Бухтарма;»;111;19;75;7;19;;;
1621;Черемошка (Язовая);»;(пр);103;31;452;17;45;;;
1622;Язовая (Язовинка);Черемошка;»;19;13;—;7;16;;;
1623;Старица;Язовая;»;6;11;—;12;24;;;
1624;Середчиха (Тесная);Черемошка;»;17;18;95;26;43;;;
1625;Тесная;»;»;4;19;112;23;37;;;
1626;Проездная;Тесная;»;2;12;39;9;20;;;
1627;Бобровка;Бухтарма;»;93;25;119;27;58;;;
1628;Сенная;»;(лв);79;12;112;32;80;;;
1629;Черновая;»;(пр);63;56;1360;43;124;1;1,8;
1630;Прав. Черновая;Черновая;»;56;14;71;17;33;;;
1631;Лев. Черновая Каменушка;»;(лв);56;21;97;9;25;;;
1632;Березовка;»;»;41;14;85;24;58;;;
1633;Егоровка;»;(пр);30;11;67;13;35;;;
1634;Лаптиха;»;»;20;14;73;17;44;;;
1635;Шихалиха;»;(лв);16;22;139;29;70;;;
1636;Бол. Речка;»;»;10;38;559;32;85;;;
1637;без названия;Бол.. Речка;»;27;11;58;11;26;;;
1638;Федоровка;»;(пр);15;10;40;11;17;;;
1639;Тениха;»;(лв);8;12;34;7;16;;;
1640;Максиха;»;(пр);4;31;210;22;61;;;
1641;без названия;Максиха;»;18;10;—;4;6;;;
1642;Найдениха;Бухтарма;»;57;13;51;7;20;;;
1643;Погуляйка;»;(лв);56;16;66;26;57;;;
1644;Томилин Ключ;»;»;51;11;54;18;46;;;
1645;Пихтовка;»;(пр);42;12;64;17;43;;;
1646;Игнашиха;»;»;36;13;75;16;42;;;
1647;Осочиха;»;(лв);32;10;—;16;32;;;
1648;Хамир (Хайр-Кумек, Хаир-Кумак);»;(пр);23;72;1050;65;165;23;1,4;
1649;Тегерек (Чемчедай);Хамир;»;37;28;—;45;100;;;
1650;Масляха;»;(лв);35;12;47;2;8;;;
1651;Громатушка;»;(пр);33;14;31;2;4;;;
1652;Столбоуха;»;(ЛВ);25;20;163;16;44;;;
1653;Бол. Речка;»;(пр);23;18;102;50;33;;;
1654;Зеваха;»;»;13;18;102;22;45;;;
1655;Березовка;Бухтарма;(лв);16;39;1180;13;44;;;
1656;Прав. Березовка;Березовка;(пр);39;37;360;46;152;;;
1657;Лев. Березовка (Березовка);Прав. Березовка;(лв);17;21;—;17;39;;;
1658;Лев. Березовка;Березовка;(пр);38;39;320;45;135;;;
1659;без названия;Лев. Березовка;»;4;13;—;6;20;;;
1660;без названия;Березовка;(лв);35;14;56;9;20;;;
1661;без названия;Березовка;(пр);30;7;150;1;4;;;
1662;Бобровка;без названия № 1661;»;7;10;47;14;30;;;
1663;Мяконькая;То же;(лв);7;16;—;7;21;;;
1664;Крутая;Березовка;»;28;18;53;7;16;;;
1665;Топтушка;»;»;22;12;29;2;6;;;
1666;Вторушка;»;»;11;10;—;11;31;;;
1667;Бобровка;Бухтарма;(пр);10;11;122;32;110;;;
1668;Зубовка;»;(лв);5;12;27;3;4;;;
1669;Погорелка (Кутиха);»;(пр);2;23;44;23;43;;;389-391
1670;Тургусун;вдхр Бухтарминское;(пр);—;34;1250;39;90;;;
1671;Мал. Тургусун;Тургусун;(пр);34;29;185;48;102;;;
1672;Лев. Татарка;Мал. Тургусун;»;15;11;37;11;16;;;
1673;Бол. Тургусун;Тургусун;(лв);34;45;596;73;187;;;
1674;Барсук;Бол. Тургусун;»;30;23;112;21;52;;;
1675;Таловый Тургусун;То же;»;12;18;119;19;42;;;
1676;без названия;Таловый Тургусун;»;12;10;—;12;23;;;
1677;Нарымка;Бол. Тургусун;»;10;22;97;23;65;;;
1678;Щебнюшка;Тургусун;»;28;12;42;21;40;;;392.393
1679;Становая;TvprvcvH;(пр);22;33;270;36;65;;;
1680;без названия;Становая;(лв);16;12;27;4;6;;;394.395
1681;Мал. Становая;э;(пр);5;11;71;8;20;;;
1682;Становушка;Мал. Становая;(лв);2;12;35;11;21;;;396
1683;Осиновка;вдхр Бухтарминское;(пр);—;35;277;102;250;;;
1684;Сосновка;Осиновка;(лв);10;15;39;30;42;;;
1685;Подстепная;Осиновка;(пр);9;10;34;13;28;;;
1686;Мельничная;вдхр Бухтарминское;(лв);—;18;70;15;40;;;
1687;Крестовка;То же;(лв);—;21;149;15;38;;;
1688;без названия;Крестовка;(лв);9;12;47;2;5;;;
1689;Таволжанка;вдхр Бухтарминское;(пр);—;20;101;26;88;;;397
1690;Усть-Талменка (Таловка);То же;(пр);—;26;144;19;60;;;
1691;Огневка;Усть-Талменка;(лв);16;11;27;11;20;;;
1692;Бухтарминка;вдхр Бухтарминское;(лв);—;19;120;12;34;;;
1693;Бурашева (Сухой Ключ);То же;(пр);—;12;49;5;16;;;398-400
1694;Урунхайка;»;(пр);—;24;48;14;26;;;
1695;Селезневка;»;(пр);—;14;64;11;22;;;401
1696;Булаткипе;Селезневка;(пр);4;4;;3;3;;;402
1697;Коко (Черновая, Верхн. Черновая);вдхр Бухтарминское;(лв);—;16;&54;23;65;;;403
1698;Кишикоко (Мал. Черновая);Коко;(пр);16;21;17;29;65;;;
1699;Улькенкоко;»;(лв);16;23;165;46;117;;;
1700;Коко;Улькенкоко;»;14;12;34;15;27;;;404
1701;Манат (Нижн. Черновая);вдхр Бухтарминское;(лв);—;40;420;74;10;;;
1702;без названия;Манат;»;9;20;117;19;40;;;
1703;без названия;без названия № 1702;;8;11;;5;14;;;
1704;без названия;То же;(пр);7;11;;21;24;;;
1705;Аюды;Манат;(лв);0,5;28;121;30;71;;;
;Малые притоки вдхр. Бухтарминского;;;;;;228;481;;;
1706;Козловка;вдхр Усть-Каменогорское;(пр);—;17;90;13;38;;;405
1707;Назаров Ключ;Козловка;(пр);6;11;28;7;10;;;
1708;Серебрянка;вдхр Усть-Каменогорское;(пр);—;10;34;7;12;;;406
1709;Пихтовка;То же;(пр);—;16;90;28;46;;;407
1710;без названия;Пихтовка;(лв);6;11;32;8;14;;;
1711;Тульский Ключ;вдхр Усть-Каменогорское;(лв);—;23;178;23;64;;;
1712;Варначий Ключ;кл. Тульский Ключ;(лв);3;13;51;9;20;;;408
1713;Крестовка (Осиповка);вдхр Усть-Каменогорское;;—;25;86;25;31;;;
1714;без названия;Крестовка;(лв);13;12;29;13;16;;;
1715;Таинты (Огневка);вдхр Усть-Каменогорское;(лв);—;60;1000;75;210;1;0.9;409-413
1716;без названия;Таинты;(лв);46;13;66;6;19;;;
1717;Шибынды;Таинты;;38;10;135;—;—;;;
1718;Мал. Шибынды;Шибынды;(пр);10;10;22;3;5;;;
1719;Бол. Шибынды;»;(лв);10;16;78;10;30;;;
1720;Ургунда;Т аинты;»;20;21;74;6;17;;;
1721;Асубулак;»;»;20;10;46;12;30;;;
1722;Таргын (Таргынский);»;»;17;39;272;24;70;;;414.415
1723;Ешкольмес;»;»;10;16;96;8;26;;;
1724;Смолянка;вдхр Усть-Каменогорское;(пр);—;29;196;45;85;;;
1725;без названия;Смолянка;(пр);14;11;39;25;85;;;
1726;Мал. Смолянка;»;(лв);2;18;36;17;18;;;
1727;Гусельничиха;вдхр Усть-Каменогорское;(лв);—;15;113;27;80;;;
1728;Таловая;»;(пр);—;12;52;20;35;;;
1729;Лог. Коробова;»;(лв);—;11;36;3;6;;;416
1730;Феклистовка;»;(пр);—;19;88;16;50;;;417-419
1731;Аблайкетка (Облакетка, Албайкитка);»;(лв);—;26;1680;11;34;5;6.1;420.421
1732;Урунхай (Уранхай, Урунхайка);Аблайкетка;(пр);26;43;215;20;87;;;
1733;Кошонай;Урунхай;(пр);4;17;75;1;6;;;
1734;Сагыр;»;»;4;12;50;7;20;;;
1735;Сибинка (Себинка);Аблайкетка;(лв);26;58;1010;32;100;5;6.1;422.423
1736;Шикубай (Чикубай);Сибинка;(пр);54;12;56;14;36;;;
1737;Талды;Сибинка;»;43;15;61;4;14;;;
1738;без названия;»;»;42;12;39;1;3;;;
1739;Байша (Байча);»;»;39;10;45;5;12;;;
1740;без названия;»;»;34;13;41;2;3;;;
1741;Сарыбулак;»;(лв);32;21;128;3;8;;;
1742;Бердыбай;Сарыбулак;»;8;10;70;7;22;;;
1743;Алибек;Сибинка;»;31;21;126;10;25;;;
1744;без названия;Алибек;»;4;10;53;5;49;;;
1745;Шуртай (Чуртай);Сибинка;(пр);26;12;37;1;4;;;
1746;Байтеке;»;»;13;11;34;5;10;;;
1747;Жельдыозек ;Аблайкетка;»;16;12;72;11;30;;;
;Малые притоки вдхр Усть-Каменогорское;;;;;;53;154;;;
1748;Ульба;Иртыш ;(пр);3076;100;4990;43;150;40;14.9;424-439
1749;Громотуха;Ульба;(лв);100;34;451;44;115;;;439-444
1750;Прав. Громотуха;Громотуха;(пр);34;11;740;8;16;;;445
1751;Поперечная;Прав. Громотуха;»;5;3;2,1;;;;;
1752;Лев. Громотуха;»;(лв);5;11;21;11;24;;;446
1753;Лев. Громотуха;Громотуха;»;34;22;90;23;62;;;447
1754;Снежный Ключ;Лев. Громотуха № 1753;»;11;4;—;—;—;;;
1755;Рыбный Ключ;»;»;6;2,2;—;7;11;;;
1756;Тарасов Ключ;Громотуха;»;28;4,3;8;4;6;;;
1757;Богданиха;»;»;23;7;—;6;9;;;
1758;Тишиха;»;»;19;9,2;38;15;24;;;
1759;Тихая;Ульба;(пр);100;25;681;24;68;1;2.9;-456
1760;Брекса (Филипповка);Тихая;(лв);25;15;79;12;35;;;465
1761;Мартынов Ключ;Брекса;»;6;9;—;4;5;;;
1762;Шубин Ключ;Мартынов Ключ;»;4;5,6;—;3;4;;;
1763;Бол. Таловка;Тихая;(пр);25;11;32;5;11;;;
1764;Мал. Таловка;»;»;22;10;25;4;7;;;-470
1765;Быструха;»;(лв);19;25;124;23;81;;;-473
1766;Копинец (Хариузовка);»;»;18;12;—;1;2;;;477
1767;Журавлиха;»;(пр);17;26;212;37;75;;;479.
1768;без названия;Журавлиха;»;8;16;83;1;8;;;481
1769;Шаравка (Шаровка);Тихая;»;12;13;56;10;27;;;
1770;Луговатая;»;(лв);4;8,2;61;23;28;;;
